# 4569 81
Language Region Globe Abbreviation Var1 Var2 Var3 Meaning Word
Uralic-Yukaghir Uralic Finnic Finnish fin 62 25 STONE/ROCK vuori
Uralic-Yukaghir Uralic Finnic Finnish fin 62 25 surplus vuori
Uralic-Yukaghir Uralic Finnic Finnish fin 62 25 YEAR vuosi
Uralic-Yukaghir Uralic Finnic Finnish fin 62 25 NIGHT yö
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 DAY/DAYTIME dǧe
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 existence dǧe
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 life dǧe
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 NIGHT ǧame
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 MOUNTAIN gorak'i
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 CLOUD(S) ǧrubeli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 door_lintel ǧrubeli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 sadness ǧrubeli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 sponge ǧrubeli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 sponge_(zoological) ǧrubeli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 flightiness kari
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 illness kari
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 WIND kari
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 gallstone kva
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 kidneystone kva
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 plaque_(teeth) kva
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 STONE/ROCK kva
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 household k'vamli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 SMOKE k'vamli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 piquancy marili
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 SALT marili
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 zest marili
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 RIVER mdinare
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 EARTH/SOIL mits'a
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 ground mits'a
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 homeland mits'a
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 world mits'a
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 highlands mta
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 MOUNTAIN mta
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 MOON mtvare
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 three_circle_pattern_on_felt mtvare
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 dross mt'veri
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 DUST mt'veri
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 EARTH/SOIL mt'veri
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 grime mt'veri
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 pollen mt'veri
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 SUN mze
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 sunlight mze
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 ASH(ES) natsari
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 mold natsari
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 EARTH/SOIL niadagi
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 ground niadagi
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 lunary_epact niadagi
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 main_warp_(textile) niadagi
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 ASH(ES) perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 bran perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 chaff perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 dandruff perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 dross perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 flakes_(skin) perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 pollen perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 powder perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 scales_(fish) perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 skin_(of_mushroom) perpli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 SAND sila
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 slap_(in_face) sila
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 tuberculosis sila
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 LAKE t'ba
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 domed_ceiling tsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 heaven tsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 SKY tsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 soft_palate tsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 top_part_(of_astrakhan_hat/fishing_net) tsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 YEAR ts'eli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 FIRE tsetsxli
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 back-stitch_(embroidery) ts'q'ali
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 beauty ts'q'ali
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 bluff ts'q'ali
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 brilliance_(gem) ts'q'ali
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 opiate-refining_acid ts'q'ali
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 WATER ts'q'ali
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 ideal varsk'vlavi
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 lodestar varsk'vlavi
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 STAR varsk'vlavi
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 heaven zetsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 heavenly_powers zetsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 SKY zetsa
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 compensating zǧva
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 reservoir zǧva
Kartvelian Kartvelian Kartvelian Georgian kat 42 44 SEA/OCEAN zǧva
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 date ára
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 DAY/DAYTIME ára
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 era ára
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 heaven ára
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SKY ára
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 time ára
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 world ára
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 cold_day ara_ro-î
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 winter ara_ro-î
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 YEAR ara_ro-î
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 bad_weather arai
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 CLOUD(S) arai
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 cloudy_day arai
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 YEAR arajere
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 YEAR ary
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 beehive eichú
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 Pleiades eichú
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 swarm eichú
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 YEAR eichú
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 LAKE îpá
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 bell ita
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 metal ita
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 ore ita
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 STONE/ROCK ita
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 EARTH/SOIL îvî
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 ground îvî
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 property îvî
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 crust_of_dirt jare
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 EARTH/SOIL jare
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 filth jare
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 menstruation jasy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 month jasy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 MOON jasy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 satellite jasy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 heavenly_body jasyrata
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 moonlight jasyrata
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 STAR jasyrata
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 starlight jasyrata
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 Venus jasyrata
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 burning jehapy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 FIRE jehapy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 burning jekái
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 FIRE jekái
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 charm jukyty
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SALT jukyty
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 salt_mine jukyty
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 conflagration kái
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 FIRE kái
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SUN kuarahy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 ASH(ES) kusugue
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 burned_object kusugue
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 cigarette_butt kusugue
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 residue kusugue
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 dishonor ky'a
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 EARTH/SOIL ky'a
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 filth ky'a
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 impurity ky'a
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 stain ky'a
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 EARTH/SOIL ky'akue
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 filth ky'akue
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 stain ky'akue
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 heavenly_body mbyja
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 STAR mbyja
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 Venus mbyja
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 blossom-color pará
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 one_of_the_States_of_Brail pará
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SEA/OCEAN pará
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 tint pará
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 variety_of_colors pará
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 variety_of_tobacco pará
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 NIGHT pyhare
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 FIRE rata
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 a_plant:_terminalia tanimbu
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 ASH(ES) tanimbu
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 blaze tatarendy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 FIRE tatarendy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 light tatarendy
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SMOKE tatatĩ
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 mist timbo
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SMOKE timbo
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 RIVER y
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 WATER y
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 name_of_a_famous_Southamerican_skip yguasu
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SEA/OCEAN yguasu
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 lagoon yno'õ
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 LAKE yno'õ
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 pond yno'õ
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 puddle yno'õ
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 heaven yvága
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SKY yvága
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 STAR yvága_rata
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 DUST yvyku'i
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 SAND yvyku'i
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 cloud_of_dust yvytimbo
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 DUST yvytimbo
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 air yvytu
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 ventilation yvytu
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 WIND yvytu
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 hill yvyty
Equatorial Kariri-Tupi Tupi-Guaraní Guaraní gug -26 -56 MOUNTAIN yvyty
Na-Dene Haida Haida Haida hdn,_hax 53 -132 YEAR 7ana
Na-Dene Haida Haida Haida hdn,_hax 53 -132 boulder hlra
Na-Dene Haida Haida Haida hdn,_hax 53 -132 bullet hlra
Na-Dene Haida Haida Haida hdn,_hax 53 -132 pebble hlra
Na-Dene Haida Haida Haida hdn,_hax 53 -132 STONE/ROCK hlra
Na-Dene Haida Haida Haida hdn,_hax 53 -132 tombstone hlra
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SUN jiruyaay
Na-Dene Haida Haida Haida hdn,_hax 53 -132 STAR k'a7ihldaa
Na-Dene Haida Haida Haida hdn,_hax 53 -132 STAR k'ayts'aaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 month qung
Na-Dene Haida Haida Haida hdn,_hax 53 -132 MOON qung
Na-Dene Haida Haida Haida hdn,_hax 53 -132 boulder qura
Na-Dene Haida Haida Haida hdn,_hax 53 -132 gallstone qura
Na-Dene Haida Haida Haida hdn,_hax 53 -132 pebble qura
Na-Dene Haida Haida Haida hdn,_hax 53 -132 STONE/ROCK qura
Na-Dene Haida Haida Haida hdn,_hax 53 -132 tombstone qura
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SKY qwii
Na-Dene Haida Haida Haida hdn,_hax 53 -132 EARTH/SOIL q'wii
Na-Dene Haida Haida Haida hdn,_hax 53 -132 ground q'wii
Na-Dene Haida Haida Haida hdn,_hax 53 -132 24hr_period raal
Na-Dene Haida Haida Haida hdn,_hax 53 -132 NIGHT raal
Na-Dene Haida Haida Haida hdn,_hax 53 -132 RIVER randll
Na-Dene Haida Haida Haida hdn,_hax 53 -132 stream randll
Na-Dene Haida Haida Haida hdn,_hax 53 -132 WATER randll
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SMOKE rayuu
Na-Dene Haida Haida Haida hdn,_hax 53 -132 ASH(ES) rayxiid
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SEA/OCEAN sii
Na-Dene Haida Haida Haida hdn,_hax 53 -132 air sing
Na-Dene Haida Haida Haida hdn,_hax 53 -132 DAY/DAYTIME sing
Na-Dene Haida Haida Haida hdn,_hax 53 -132 weather sing
Na-Dene Haida Haida Haida hdn,_hax 53 -132 DAY/DAYTIME sintl'lgu
Na-Dene Haida Haida Haida hdn,_hax 53 -132 mist skii
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SMOKE skii
Na-Dene Haida Haida Haida hdn,_hax 53 -132 DUST sq'iill
Na-Dene Haida Haida Haida hdn,_hax 53 -132 body_of_water suu
Na-Dene Haida Haida Haida hdn,_hax 53 -132 LAKE suu
Na-Dene Haida Haida Haida hdn,_hax 53 -132 pond suu
Na-Dene Haida Haida Haida hdn,_hax 53 -132 puddle suu
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SAND taas
Na-Dene Haida Haida Haida hdn,_hax 53 -132 a_cold tada
Na-Dene Haida Haida Haida hdn,_hax 53 -132 winter tada
Na-Dene Haida Haida Haida hdn,_hax 53 -132 YEAR tada
Na-Dene Haida Haida Haida hdn,_hax 53 -132 WIND tajaaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SALT tanga
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SEA/OCEAN tanga
Na-Dene Haida Haida Haida hdn,_hax 53 -132 WATER tanga
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SALT tanga_k'aagaa
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SEA/OCEAN tangrwaan
Na-Dene Haida Haida Haida hdn,_hax 53 -132 rock_outcrop t'iis
Na-Dene Haida Haida Haida hdn,_hax 53 -132 STONE/ROCK t'iis
Na-Dene Haida Haida Haida hdn,_hax 53 -132 MOUNTAIN tlldaraaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 FIRE ts'aanuu(n)
Na-Dene Haida Haida Haida hdn,_hax 53 -132 bodily_fluid xaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 coffee xaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 juice xaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 liquid xaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 sap xaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 tea xaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 WATER xaw
Na-Dene Haida Haida Haida hdn,_hax 53 -132 CLOUD(S) yaan
Na-Dene Haida Haida Haida hdn,_hax 53 -132 SKY yaan
Na-Dene Haida Haida Haida hdn,_hax 53 -132 CLOUD(S) yaanaang
Na-Dene Haida Haida Haida hdn,_hax 53 -132 fog yaanaang
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 heaven aoq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SKY aoq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 evening aoqqivq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 NIGHT aoqqivq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 heaven aoqtav
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SKY aoqtav
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 STAR aqgeel_alsiq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SMOKE aqhyuq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 WIND aqlil
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 FIRE aqzaq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 FIRE aqzaq_miqlaol
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 month ba'la
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 MOON ba'la
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 RIVER baqma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SUN beel
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SALT caqdevq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 DUST daoqgaoq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 WATER eelquvq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 EARTH/SOIL halcaq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 mud halcaq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SAND halceil
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 DUST hallyul
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 MOUNTAIN haoldaol
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 MOUNTAIN haolteil_teilma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 ASH(ES) haqleil
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 DUST haqleil
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 STONE/ROCK haqluv
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 age huvq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 YEAR huvq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 WIND jaqleil
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 CLOUD(S) joqhyuq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 fog joqhyuq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 CLOUD(S) joqtaoq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 fog joqtaoq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 LAKE lao'laoma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SEA/OCEAN lao'laoma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 WIND lil
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 RIVER lolbaq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 RIVER lolbaq_baqma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 RIVER lolbaq_lolma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 RIVER lolma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 LAKE luduq_duqma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 EARTH/SOIL milcaq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 FIRE miqzaq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 DAY/DAYTIME nao
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 SUN naolma
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 RIVER taoqtiv_lolnavq
Tibeto-Karen Tibeto-Burman Burmese-Lolo Hani hni 23 103 WATER wulquvq
Afroasiatic Chadic West_Chadic Hausa hau 12 7 NIGHT dare
Afroasiatic Chadic West_Chadic Hausa hau 12 7 STONE/ROCK du:tse
Afroasiatic Chadic West_Chadic Hausa hau 12 7 CLOUD(S) ga̱:ji̱ma̱:re̱:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 cuttlefish ga̱:ji̱ma̱:re̱:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 rainbow ga̱:ji̱ma̱:re̱:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 CLOUD(S) girgije̱
Afroasiatic Chadic West_Chadic Hausa hau 12 7 SALT gishiri
Afroasiatic Chadic West_Chadic Hausa hau 12 7 ASH(ES) habɗi̱
Afroasiatic Chadic West_Chadic Hausa hau 12 7 SMOKE haya:ƙi:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 WIND iska̱
Afroasiatic Chadic West_Chadic Hausa hau 12 7 LAKE kandami
Afroasiatic Chadic West_Chadic Hausa hau 12 7 cattle ƙasa
Afroasiatic Chadic West_Chadic Hausa hau 12 7 country ƙasa
Afroasiatic Chadic West_Chadic Hausa hau 12 7 EARTH/SOIL ƙasa
Afroasiatic Chadic West_Chadic Hausa hau 12 7 RIVER ko̱:gi:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 DUST ƙu̱:ra:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 LAKE ku̱dumi:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 24hr_period kwa:na:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 NIGHT kwa:na:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 DAY/DAYTIME ra:na:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 heat_of_sun ra:na:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 lucky_day ra:na:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 SUN ra:na:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 SAND ră̱i̱ra̱yi:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 blade ru:wa:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 color ru:wa:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 interest_on_money ru:wa:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 juice ru:wa:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 rain ru:wa:
Afroasiatic Chadic West_Chadic Hausa hau 12 7 shower ru:wa:
